primaryTitle,runtimeMinutes,genres,isAdult,averageRating,numVotes,budget,domestic,world,year,oscar_nominated
creepshow 2,92.0,"Fantasy,Horror",0,6.1,30409.0,3500000.0,14000000.0,14000000.0,,0
the cry of the owl,102.0,"Crime,Drama,Mystery",0,6.3,1146.0,11500000.0,0.0,0.0,,0
cry freedom,157.0,"Biography,Drama,History",0,7.4,15170.0,29000000.0,5899797.0,25899797.0,,0
dead man walking,90.0,"Action,Sci-Fi",0,5.0,413.0,11000000.0,39387284.0,83088295.0,,0
dear john,108.0,"Horror,Thriller",0,5.0,42.0,25000000.0,80014842.0,142033509.0,,0
evil dead ii,84.0,"Comedy,Horror",0,7.7,193621.0,3500000.0,5923044.0,5927557.0,,0
the family,127.0,"Drama,Romance",0,7.4,2669.0,30000000.0,36918811.0,80588942.0,,0
fatal attraction,119.0,"Drama,Thriller",0,6.9,108992.0,14000000.0,156645693.0,320099997.0,,0
the fighter,100.0,"Action,Drama",0,4.5,178.0,11000000.0,93617009.0,129262388.0,,0
full metal jacket,116.0,"Drama,War",0,8.2,838519.0,30000000.0,45015999.0,49521692.0,,0
good morning vietnam,121.0,"Biography,Comedy,Drama",0,7.3,163064.0,13000000.0,123922370.0,123922582.0,,0
hellraiser,94.0,"Horror,Thriller",0,6.9,151625.0,1000000.0,14564000.0,14575148.0,,0
hollywood shuffle,81.0,Comedy,0,6.9,6946.0,100000.0,5228617.0,5228617.0,,0
hostage,95.0,"Action,Drama",0,4.8,116.0,75000000.0,34636443.0,77636443.0,,0
hot pursuit,93.0,Comedy,0,5.8,4361.0,35000000.0,34580201.0,51680201.0,,0
ishtar,107.0,"Action,Adventure,Comedy",0,4.7,12679.0,40000000.0,14375181.0,14375181.0,,0
behind enemy lines,88.0,"Action,Drama,War",0,4.4,195.0,40000000.0,58855732.0,58855732.0,,0
la bamba,108.0,"Biography,Drama,Music",0,7.0,38815.0,6500000.0,54215416.0,54215416.0,,0
the last emperor,163.0,"Biography,Drama,History",0,7.7,117874.0,25000000.0,43984987.0,44005435.0,1987.0,1
lethal weapon,109.0,"Action,Crime,Thriller",0,7.6,291664.0,15000000.0,65192350.0,120192350.0,,0
the living daylights,130.0,"Action,Adventure,Thriller",0,6.7,112260.0,40000000.0,51185000.0,191199996.0,,0
the lost boys,97.0,"Comedy,Horror",0,7.2,174641.0,8500000.0,33112052.0,33284552.0,,0
malone,92.0,"Action,Drama,Thriller",0,5.8,3962.0,10000000.0,3000000.0,3000000.0,,0
man on fire,92.0,"Action,Drama,Thriller",0,5.8,3464.0,60000000.0,77906816.0,130968579.0,,0
maurice,140.0,"Drama,Romance",0,7.6,26320.0,2600000.0,3147950.0,3305831.0,,0
a nightmare on elm street 3 dream warriors,96.0,"Fantasy,Horror",0,6.7,98426.0,5000000.0,44793222.0,44793222.0,,0
no mans land,106.0,"Crime,Drama,Thriller",0,6.1,5992.0,1000000.0,1067481.0,2684207.0,,0
overboard,112.0,"Comedy,Romance",0,6.9,74099.0,12000000.0,50316123.0,91244913.0,,0
partition,100.0,Drama,0,7.1,65.0,10000000.0,0.0,0.0,,0
the perfect match,92.0,"Comedy,Romance",0,4.9,150.0,5000000.0,9669521.0,10182050.0,,0
the photograph,102.0,Drama,0,7.5,623.0,15000000.0,20578185.0,20704381.0,,0
possession,90.0,"Drama,Horror,Thriller",0,3.9,147.0,25000000.0,10103647.0,14805812.0,,0
predator,107.0,"Action,Adventure,Horror",0,7.8,491180.0,18000000.0,59735548.0,98267558.0,,0
the princess bride,98.0,"Adventure,Comedy,Family",0,8.0,476467.0,15000000.0,30857000.0,31048738.0,,0
project x,108.0,"Comedy,Drama,Sci-Fi",0,6.2,13358.0,12000000.0,54731865.0,103028188.0,,0
radio days,88.0,Comedy,0,7.4,38350.0,16000000.0,14792779.0,14792779.0,,0
red riding hood,81.0,"Adventure,Family,Fantasy",0,5.5,538.0,42000000.0,37662162.0,91678442.0,,0
robocop,102.0,"Action,Crime,Sci-Fi",0,7.6,303553.0,120000000.0,58607007.0,242981799.0,,0
robocop,102.0,"Action,Crime,Sci-Fi",0,7.6,303553.0,13000000.0,53424681.0,54125172.0,,0
the running man,101.0,"Action,Sci-Fi,Thriller",0,6.6,184745.0,110000000.0,37591082.0,68391082.0,,0
the running man,101.0,"Action,Sci-Fi,Thriller",0,6.6,184745.0,30000000.0,38122000.0,38122000.0,,0
shame,94.0,"Crime,Drama",0,6.9,837.0,6500000.0,4002293.0,20412841.0,,0
below zero,93.0,Comedy,0,5.9,126.0,1200000.0,0.0,0.0,,0
spaceballs,96.0,"Adventure,Comedy,Sci-Fi",0,7.1,222258.0,22700000.0,38119483.0,38119483.0,,0
spiral,90.0,Drama,0,4.5,39.0,20000000.0,23216862.0,39519588.0,,0
the stepfather,89.0,"Horror,Thriller",0,6.7,20429.0,20000000.0,29062561.0,29227561.0,,0
stranded,80.0,"Drama,Sci-Fi",0,5.2,513.0,1900000.0,0.0,285593.0,,0
superman iv the quest for peace,90.0,"Action,Adventure,Sci-Fi",0,3.8,57654.0,17000000.0,14522355.0,36700000.0,,0
teen wolf too,95.0,"Comedy,Fantasy",0,3.5,13078.0,3000000.0,7888000.0,7888000.0,,0
the tunnel,107.0,"Drama,Thriller",0,5.3,340.0,135000.0,1348.0,1348.0,,0
unfinished business,67.0,Drama,0,5.9,15.0,35000000.0,10219501.0,13214051.0,,0
the untouchables,119.0,"Crime,Drama,Thriller",0,7.8,349519.0,25000000.0,76270454.0,76271995.0,,0
a walk on the moon,95.0,"Adventure,Drama",0,5.2,45.0,14000000.0,4741987.0,4741987.0,,0
wall street,126.0,"Crime,Drama",0,7.3,172706.0,16500000.0,43848100.0,43848100.0,,0
action jackson,96.0,"Action,Comedy,Crime",0,5.6,13420.0,7000000.0,20257000.0,20274718.0,,0
akira,124.0,"Action,Animation,Drama",0,8.0,221832.0,8000000.0,19585.0,2341720.0,,0
anna,95.0,"Drama,Family,Music",0,5.2,250.0,30000000.0,7743794.0,32825217.0,,0
anna,95.0,"Drama,Family,Music",0,5.2,250.0,4357373.0,0.0,1200000.0,,0
beetlejuice,92.0,"Comedy,Fantasy",0,7.4,412454.0,15000000.0,77475359.0,78103190.0,,0
big,104.0,"Comedy,Drama,Fantasy",0,7.3,255286.0,18000000.0,114968774.0,151665347.0,,0
the blood of heroes,104.0,"Action,Sci-Fi,Sport",0,6.4,8153.0,7700000.0,882290.0,882290.0,,0
bright lights big city,107.0,Drama,0,5.7,9555.0,25000000.0,16118077.0,16118077.0,,0
chocolat,105.0,Drama,0,7.3,4983.0,25000000.0,71309760.0,152500343.0,,0
cocktail,104.0,"Comedy,Drama,Romance",0,5.9,96943.0,20000000.0,78222753.0,78222753.0,,0
dangerous liaisons,119.0,"Drama,Romance",0,7.5,78908.0,24200000.0,17000.0,10447579.0,,0
dangerous liaisons,119.0,"Drama,Romance",0,7.5,78908.0,14000000.0,34700000.0,34700000.0,,0
desert warrior,89.0,"Action,Sci-Fi",0,3.6,237.0,140000000.0,0.0,0.0,,0
destroyer,98.0,"Horror,Thriller",0,4.8,1195.0,9000000.0,1533324.0,5865489.0,,0
deux,113.0,"Drama,Romance",0,5.7,253.0,2750000.0,5495.0,1327823.0,,0
die hard,132.0,"Action,Thriller",0,8.2,1008087.0,28000000.0,85892546.0,143651650.0,,0
the dressmaker,92.0,"Drama,Romance",0,6.2,299.0,11900000.0,2022115.0,24374909.0,,0
the expendables,89.0,"Action,Adventure,War",0,4.5,219.0,82000000.0,103068524.0,268268174.0,,0
fair game,81.0,"Horror,Thriller",0,4.9,659.0,50000000.0,11497497.0,26097497.0,,0
freeway,91.0,Thriller,0,5.1,657.0,3000000.0,295493.0,295493.0,,0
the game,91.0,"Action,Drama",0,5.2,58.0,50000000.0,48265581.0,80369970.0,,0
ghost town,85.0,"Action,Horror,Western",0,5.4,1986.0,20000000.0,13367624.0,29958228.0,,0
hairspray,92.0,"Comedy,Drama,Family",0,7.0,24875.0,75000000.0,118871849.0,202822861.0,,0
halloween 4 the return of michael myers,88.0,"Horror,Thriller",0,5.8,63801.0,5000000.0,17768757.0,17768757.0,,0
high fidelity,85.0,"Biography,Documentary,Music",0,8.0,64.0,20000000.0,27277055.0,47881663.0,,0
heaven and hell,121.0,"Drama,Romance",0,5.9,49.0,40000000.0,0.0,0.0,,0
iguana,88.0,"Adventure,Crime,Drama",0,6.1,624.0,3000000.0,0.0,0.0,,0
the in crowd,95.0,"Comedy,Drama,History",0,6.3,1045.0,15000000.0,5217498.0,5217498.0,,0
lady in white,113.0,"Fantasy,Horror,Mystery",0,6.6,8944.0,4700000.0,1705139.0,1705139.0,,0
the land before time,69.0,"Adventure,Animation,Drama",0,7.4,105455.0,12300000.0,48578636.0,82458636.0,,0
last man standing,90.0,"Action,Drama,Sport",0,5.4,148.0,67000000.0,18115927.0,18149997.0,,0
the last temptation of christ,164.0,Drama,0,7.5,66957.0,7000000.0,8373585.0,8373720.0,,0
the reader,98.0,"Comedy,Drama",0,7.0,1899.0,32500000.0,34194407.0,112964875.0,,0
madame sousatzka,122.0,"Drama,Music",0,6.6,1747.0,9000000.0,3548238.0,3548238.0,,0
midnight run,126.0,"Action,Comedy,Crime",0,7.5,102054.0,30000000.0,38413606.0,81613606.0,,0
my stepmother is an alien,105.0,"Comedy,Sci-Fi",0,5.4,28909.0,16000000.0,13854000.0,13854000.0,,0
mystic pizza,104.0,"Comedy,Drama,Romance",0,6.4,36470.0,6000000.0,12793213.0,12793213.0,,0
the night before,90.0,Comedy,0,6.1,4038.0,25000000.0,43035725.0,52568099.0,,0
a nightmare on elm street 4 the dream master,93.0,Horror,0,5.6,67018.0,13000000.0,49369899.0,49369899.0,,0
wuthering heights,143.0,Drama,0,6.9,332.0,8000000.0,100915.0,2721534.0,,0
out of the dark,89.0,"Crime,Horror,Thriller",0,5.4,1840.0,1600000.0,419428.0,419428.0,,0
payback,90.0,"Action,Comedy,Crime",0,4.8,104.0,50000000.0,81526121.0,161626121.0,,0
before sunrise,85.0,Action,0,6.8,145.0,2500000.0,5274005.0,5855845.0,,0
phantasm ii,97.0,"Fantasy,Horror,Sci-Fi",0,6.4,17790.0,3000000.0,7282851.0,7282851.0,,0
poltergeist iii,98.0,"Horror,Thriller",0,4.7,22155.0,9500000.0,14114000.0,14114000.0,,0
prison,102.0,"Crime,Drama,Horror",0,5.8,5123.0,4000000.0,354704.0,354704.0,,0
promised land,102.0,Drama,0,5.7,1629.0,15000000.0,7597898.0,12394562.0,,0
pulse,91.0,"Horror,Sci-Fi",0,5.5,3190.0,20500000.0,20264436.0,30241435.0,,0
fury,90.0,Action,0,6.2,52.0,80000000.0,85817906.0,210221008.0,,0
rain man,133.0,Drama,0,8.0,575379.0,25000000.0,172825435.0,412800000.0,,0
rambo iii,102.0,"Action,Adventure,Thriller",0,5.8,147587.0,58000000.0,53715611.0,188715611.0,,0
rampage,97.0,"Drama,Thriller",0,6.1,2953.0,120000000.0,101028233.0,428128233.0,,0
school daze,121.0,"Comedy,Drama,Musical",0,6.1,8605.0,6000000.0,14545844.0,14545844.0,,0
scrooged,101.0,"Comedy,Drama,Fantasy",0,6.9,125038.0,32000000.0,59450353.0,59450796.0,,0
talk radio,110.0,"Drama,Thriller",0,7.2,15381.0,4000000.0,3468572.0,3468572.0,,0
they live,94.0,"Action,Horror,Sci-Fi",0,7.2,160133.0,4000000.0,13000000.0,13002234.0,,0
twins,107.0,"Comedy,Crime",0,6.2,145301.0,15000000.0,111936388.0,216600000.0,,0
twister,93.0,"Comedy,Drama",0,5.2,2490.0,88000000.0,245219182.0,499230797.0,,0
the unholy,102.0,Horror,0,5.1,2203.0,10000000.0,15532137.0,30792024.0,,0
the wash,94.0,"Drama,Romance",0,6.9,129.0,4000000.0,10097096.0,10097096.0,,0
who framed roger rabbit,104.0,"Adventure,Animation,Comedy",0,7.7,230134.0,70000000.0,154112492.0,351500000.0,,0
edge of darkness,99.0,"Action,Drama",0,5.6,37.0,60000000.0,43313890.0,82812456.0,,0
young guns,107.0,"Action,Drama,Western",0,6.8,72660.0,13000000.0,44726644.0,44726644.0,,0
the soloist,82.0,Drama,0,6.2,17.0,60000000.0,31853584.0,38522450.0,,0
the abyss,140.0,"Adventure,Drama,Mystery",0,7.5,205901.0,70000000.0,54763229.0,54793997.0,,0
australia,140.0,Drama,0,6.3,245.0,130000000.0,49554002.0,215080810.0,,0
the bfg,91.0,"Adventure,Animation,Drama",0,6.7,7857.0,140000000.0,55483770.0,199646680.0,,0
back to the future part ii,108.0,"Adventure,Comedy,Sci-Fi",0,7.8,611004.0,40000000.0,118450002.0,331971868.0,,0
the banker,96.0,"Crime,Horror,Thriller",0,5.0,899.0,11000000.0,0.0,2990000.0,,0
batman,126.0,"Action,Adventure",0,7.5,426918.0,35000000.0,251188924.0,411348924.0,,0
black rain,125.0,"Action,Crime,Drama",0,6.6,63303.0,30000000.0,45892212.0,133892212.0,,0
born on the fourth of july,145.0,"Biography,Drama,War",0,7.2,123024.0,14000000.0,70001698.0,70001698.0,,0
the bounty hunter,90.0,"Action,Crime",0,4.5,147.0,45000000.0,67061228.0,135808837.0,,0
breaking in,94.0,"Adventure,Comedy",0,6.1,1883.0,6000000.0,46840590.0,51485382.0,,0
catch me if you can,106.0,"Action,Comedy,Drama",0,5.9,833.0,52000000.0,164606800.0,355612291.0,,0
dead poets society,128.0,"Comedy,Drama",0,8.1,623878.0,16400000.0,95860116.0,239500000.0,,0
do the right thing,120.0,"Comedy,Drama",0,8.0,121856.0,6000000.0,26004026.0,26051502.0,,0
domino,97.0,Drama,0,3.5,458.0,50000000.0,10169202.0,23574057.0,,0
driving miss daisy,99.0,"Comedy,Drama",0,7.3,122795.0,7500000.0,106593296.0,106593296.0,1989.0,1
friday the 13th part viii jason takes manhattan,100.0,"Adventure,Horror,Thriller",0,4.5,47385.0,5000000.0,14343976.0,14343976.0,,0
lost souls,88.0,"Comedy,Fantasy,Horror",0,5.7,142.0,28000000.0,16779636.0,31320293.0,,0
glory,122.0,"Biography,Drama,History",0,7.8,151538.0,18000000.0,26828365.0,26828365.0,,0
halloween 5 the revenge of michael myers,96.0,"Horror,Thriller",0,4.9,51329.0,6000000.0,11642254.0,11642254.0,,0
harlem nights,116.0,"Comedy,Crime,Drama",0,6.1,26540.0,30000000.0,60857262.0,95857262.0,,0
henry v,137.0,"Biography,Drama,History",0,7.5,33005.0,9000000.0,10161099.0,10176701.0,,0
indiana jones and the last crusade,127.0,"Action,Adventure",0,8.2,852878.0,48000000.0,197171806.0,474171806.0,,0
iris,90.0,"Comedy,Drama,Mystery",0,6.4,229.0,5500000.0,5580479.0,5692941.0,,0
journey to the center of the earth,100.0,"Adventure,Sci-Fi",0,2.6,1557.0,45000000.0,101704370.0,243180937.0,,0
kickboxer,97.0,"Action,Sport,Thriller",0,6.4,65385.0,1500000.0,14533681.0,14533681.0,,0
black rain,123.0,"Drama,War",0,7.8,4301.0,30000000.0,45892212.0,133892212.0,,0
licence to kill,133.0,"Action,Adventure,Thriller",0,6.7,118100.0,42000000.0,34667015.0,156167015.0,,0
the little mermaid,83.0,"Adventure,Animation,Family",0,7.6,307399.0,250000000.0,298172056.0,569626289.0,,0
lock up,109.0,"Action,Crime,Drama",0,6.4,49037.0,24000000.0,22099847.0,22099847.0,,0
the master,88.0,"Action,Comedy,Crime",0,5.7,3165.0,37500000.0,16247159.0,29044338.0,,0
major league,107.0,"Comedy,Sport",0,7.2,81839.0,11000000.0,49793054.0,49793054.0,,0
mother,200.0,"Drama,History",0,7.4,217.0,30000000.0,17800004.0,44516999.0,,0
melancholia,87.0,"Crime,Drama,Thriller",0,5.6,162.0,9400000.0,3030848.0,21788107.0,,0
new york stories,124.0,"Comedy,Drama,Romance",0,6.4,20763.0,15000000.0,10763469.0,10763469.0,,0
a nightmare on elm street the dream child,89.0,"Fantasy,Horror",0,5.0,55106.0,6000000.0,22168359.0,22168359.0,,0
nowhere to run,86.0,"Drama,Thriller",0,4.9,159.0,15000000.0,22189039.0,52189039.0,,0
out cold,92.0,"Comedy,Drama,Thriller",0,5.5,1072.0,11000000.0,13906394.0,14786394.0,,0
pet sematary,103.0,"Fantasy,Horror,Thriller",0,6.5,122380.0,21000000.0,54724696.0,111809732.0,,0
pet sematary,103.0,"Fantasy,Horror,Thriller",0,6.5,122380.0,11500000.0,57469179.0,57469850.0,,0
the phantom of the opera,93.0,"Drama,Horror,Music",0,5.5,4847.0,55000000.0,51363743.0,153907999.0,,0
the punisher,89.0,"Action,Crime,Thriller",0,5.6,27906.0,33000000.0,33664370.0,54533774.0,,0
renegades,106.0,"Action,Crime,Drama",0,5.5,4209.0,77500000.0,0.0,1521672.0,,0
road house,114.0,"Action,Thriller",0,6.7,109553.0,10000000.0,30050028.0,30050028.0,,0
roger and me,91.0,Documentary,0,7.5,28111.0,140000.0,6706368.0,6706368.0,,0
red dawn,96.0,"Drama,Thriller",0,8.0,2320.0,65000000.0,44806783.0,48164150.0,,0
sea of love,113.0,"Crime,Drama,Mystery",0,6.8,47809.0,19000000.0,58571513.0,110879513.0,,0
out of time,98.0,"Action,Adventure,Horror",0,4.5,167.0,50000000.0,41083108.0,55489826.0,,0
sing,98.0,"Drama,Musical",0,6.8,1016.0,75000000.0,270329045.0,631064182.0,,0
sing,98.0,"Drama,Musical",0,6.8,1016.0,84000.0,0.0,0.0,,0
split,85.0,"Comedy,Drama,Mystery",0,5.6,235.0,9000000.0,138141585.0,278754594.0,,0
star trek v the final frontier,107.0,"Action,Adventure,Fantasy",0,5.5,67066.0,30000000.0,52210049.0,70200000.0,,0
tango and cash,104.0,"Action,Comedy,Crime",0,6.4,119430.0,55000000.0,63408614.0,63408614.0,,0
to die for,94.0,"Horror,Romance,Thriller",0,4.7,652.0,20000000.0,21284514.0,27688744.0,,0
the toxic avenger part ii,102.0,"Action,Comedy,Horror",0,5.0,8314.0,2300000.0,28950.0,28950.0,,0
troop beverly hills,105.0,"Adventure,Comedy",0,6.0,12375.0,18000000.0,7190505.0,7190505.0,,0
uhf,97.0,"Comedy,Sci-Fi",0,6.9,33741.0,5000000.0,6157157.0,6157157.0,,0
warlock,103.0,"Action,Fantasy,Horror",0,6.2,20532.0,7000000.0,8824553.0,8824553.0,,0
water and power,57.0,Documentary,0,7.2,327.0,600000.0,42557.0,42557.0,,0
were no angels,106.0,"Comedy,Crime",0,6.1,25866.0,20000000.0,10555348.0,10555348.0,,0
the last duel,97.0,"Action,Crime",0,5.5,37.0,100000000.0,10853945.0,30080003.0,,0
sex lies and videotape,100.0,Drama,0,7.2,63491.0,1200000.0,24741667.0,36741667.0,,0
the adventures of ford fairlane,104.0,"Action,Adventure,Comedy",0,6.4,20080.0,49000000.0,20423389.0,20423389.0,,0
arachnophobia,109.0,"Comedy,Horror,Thriller",0,6.5,79884.0,31000000.0,53208180.0,53208180.0,,0
awakenings,121.0,"Biography,Drama",0,7.8,173844.0,29000000.0,51636504.0,51636504.0,,0
back to the future part iii,118.0,"Adventure,Comedy,Sci-Fi",0,7.5,511168.0,40000000.0,88055283.0,244087259.0,,0
bandits,95.0,"Action,Adventure,War",0,6.7,200.0,75000000.0,41523271.0,71523271.0,,0
childs play 2,84.0,"Horror,Thriller",0,6.0,63186.0,13000000.0,26904572.0,34166572.0,,0
chill factor,95.0,Action,0,5.3,75.0,34000000.0,11263966.0,11263966.0,,0
the thing,59.0,Documentary,0,6.5,275.0,38000000.0,16999934.0,27573078.0,,0
countdown,188.0,Documentary,0,6.3,25.0,6500000.0,25621766.0,42176201.0,,0
cursed,85.0,Horror,0,4.3,126.0,35000000.0,19294901.0,25114901.0,,0
dances with wolves,181.0,"Adventure,Drama,Western",0,8.0,305620.0,19000000.0,184208842.0,424208805.0,1990.0,1
days of thunder,107.0,"Action,Drama,Sport",0,6.1,103480.0,60000000.0,82670733.0,157670733.0,,0
dick tracy,105.0,"Action,Comedy,Crime",0,6.2,69158.0,47000000.0,103738726.0,162738726.0,,0
die hard 2,124.0,"Action,Thriller",0,7.2,401599.0,70000000.0,117323878.0,239813888.0,,0
edward scissorhands,105.0,"Drama,Fantasy,Romance",0,7.8,557309.0,20000000.0,53976987.0,53980220.0,,0
flatliners,115.0,"Drama,Horror,Sci-Fi",0,6.6,97744.0,26000000.0,61308153.0,61308153.0,,0
flatliners,115.0,"Drama,Horror,Sci-Fi",0,6.6,97744.0,20000000.0,16883115.0,45173738.0,,0
flight of the intruder,115.0,"Action,Drama,Thriller",0,5.8,8283.0,35000000.0,14471440.0,14471440.0,,0
ghost,126.0,"Drama,Fantasy,Romance",0,7.1,252052.0,22000000.0,217631306.0,517599988.0,,0
the godfather part iii,162.0,"Crime,Drama",0,7.5,447802.0,54000000.0,66666062.0,66785536.0,,0
going under,80.0,Comedy,0,3.5,892.0,500000.0,0.0,0.0,,0
goodfellas,145.0,"Biography,Crime,Drama",0,8.7,1363860.0,25000000.0,46743809.0,47103483.0,,0
gremlins 2 the new batch,106.0,"Comedy,Fantasy,Horror",0,6.5,118881.0,50000000.0,41476097.0,41476097.0,,0
the guardian,92.0,"Drama,Fantasy,Horror",0,5.4,6982.0,70000000.0,55011732.0,94973540.0,,0
hamlet,135.0,Drama,0,6.7,24702.0,18000000.0,4501094.0,7129670.0,,0
hamlet,135.0,Drama,0,6.7,24702.0,2000000.0,1577287.0,2419669.0,,0
the secret,105.0,"Adventure,Family,Thriller",0,6.1,54.0,3500000.0,0.0,0.0,,0
henry portrait of a serial killer,83.0,"Biography,Crime,Drama",0,7.0,43676.0,110000.0,609939.0,613865.0,,0
home alone,103.0,"Comedy,Family",0,7.7,713890.0,15000000.0,285761243.0,476678838.0,,0
the hunt for red october,135.0,"Action,Adventure,Thriller",0,7.5,227361.0,30000000.0,120709866.0,200500000.0,,0
dark angel,91.0,"Action,Crime,Horror",0,6.1,15825.0,7000000.0,4372561.0,4372561.0,,0
in too deep,103.0,"Music,Thriller",0,4.4,55.0,7000000.0,14026509.0,15471229.0,,0
kindergarten cop,111.0,"Action,Comedy,Crime",0,6.3,172999.0,26000000.0,91457688.0,202000000.0,,0
the last samurai,90.0,"Action,Adventure,Drama",0,4.6,337.0,140000000.0,111110575.0,456810575.0,,0
metropolitan,98.0,"Comedy,Drama,Romance",0,7.3,13388.0,430000.0,2938000.0,2938000.0,,0
mirror mirror,104.0,"Horror,Thriller",0,5.5,2608.0,85000000.0,64935167.0,173613482.0,,0
mo better blues,130.0,"Drama,Music,Romance",0,6.7,14761.0,10000000.0,16153000.0,16153000.0,,0
murder by numbers,85.0,"Crime,Thriller",0,5.0,115.0,50000000.0,31874869.0,56643267.0,,0
night of the living dead,92.0,Horror,0,6.8,48507.0,4200000.0,5835247.0,5835259.0,,0
night of the living dead,92.0,Horror,0,6.8,48507.0,114000.0,12087064.0,30087064.0,,0
payback,94.0,"Action,Crime,Drama",0,5.1,118.0,50000000.0,81526121.0,161626121.0,,0
predator 2,108.0,"Action,Horror,Sci-Fi",0,6.3,197917.0,35000000.0,28317513.0,54768418.0,,0
pretty woman,119.0,"Comedy,Romance",0,7.1,396028.0,14000000.0,178406268.0,432566361.0,,0
the rookie,120.0,"Action,Crime,Drama",0,5.9,31269.0,22000000.0,75600072.0,80491516.0,,0
spaced invaders,100.0,"Adventure,Comedy,Sci-Fi",0,5.3,4159.0,3000000.0,15000000.0,15000000.0,,0
twilight,105.0,"Crime,Drama,Mystery",0,7.2,1414.0,37000000.0,194318433.0,403715958.0,,0
twilight,105.0,"Crime,Drama,Mystery",0,7.2,1414.0,20000000.0,15055091.0,15055091.0,,0
teenage mutant ninja turtles,93.0,"Action,Adventure,Comedy",0,6.8,110931.0,125000000.0,191204754.0,485004754.0,,0
teenage mutant ninja turtles,93.0,"Action,Adventure,Comedy",0,6.8,110931.0,13500000.0,135265915.0,202000000.0,,0
total recall,113.0,"Action,Adventure,Sci-Fi",0,7.5,375905.0,125000000.0,58877969.0,211856088.0,,0
total recall,113.0,"Action,Adventure,Sci-Fi",0,7.5,375905.0,65000000.0,119394839.0,261399684.0,,0
tremors,96.0,"Comedy,Horror",0,7.2,163157.0,10000000.0,16667084.0,16668089.0,,0
where the heart is,107.0,"Comedy,Drama",0,5.9,1880.0,15000000.0,33771174.0,40862054.0,,0
the witches,91.0,"Adventure,Comedy,Family",0,6.8,58537.0,100000000.0,0.0,29100000.0,,0
young guns ii,104.0,"Action,Drama,Western",0,6.5,41222.0,59000000.0,44143410.0,44143410.0,,0
the addams family,99.0,"Comedy,Fantasy",0,7.0,198312.0,30000000.0,113502246.0,191483868.0,,0
the addams family,99.0,"Comedy,Fantasy",0,7.0,198312.0,24000000.0,97864733.0,200588546.0,,0
beastmaster 2 through the portal of time,107.0,"Action,Adventure,Fantasy",0,4.2,3827.0,6000000.0,773490.0,773490.0,,0
beauty and the beast,84.0,"Animation,Family,Fantasy",0,8.0,499827.0,160000000.0,504014165.0,1259761686.0,,0
beauty and the beast,84.0,"Animation,Family,Fantasy",0,8.0,499827.0,20000000.0,206333165.0,438656843.0,,0
bill and teds bogus journey,93.0,"Adventure,Comedy,Fantasy",0,6.3,84203.0,20000000.0,37537675.0,37540012.0,,0
boyz n the hood,112.0,"Crime,Drama",0,7.8,165483.0,6500000.0,56190094.0,56215095.0,,0
cape fear,128.0,"Crime,Drama,Thriller",0,7.3,236861.0,35000000.0,79091969.0,182291969.0,,0
denial,103.0,Drama,0,4.8,342.0,10000000.0,4073448.0,9263940.0,,0
the doors,140.0,"Biography,Drama,Music",0,7.2,105813.0,40000000.0,34416893.0,34484669.0,,0
double impact,110.0,"Action,Crime",0,5.7,46749.0,16000000.0,29090445.0,29090445.0,,0
drive,86.0,Drama,0,6.5,72.0,15000000.0,35060689.0,81357930.0,,0
femme fatale,94.0,"Drama,Mystery",0,4.6,665.0,35000000.0,6630252.0,16830252.0,,0
the fisher king,137.0,"Comedy,Drama,Fantasy",0,7.5,95447.0,24000000.0,41798224.0,41798224.0,,0
fried green tomatoes,130.0,Drama,0,7.7,89463.0,11000000.0,81204830.0,81204830.0,,0
the perfect match,91.0,"Comedy,Romance",0,5.6,114.0,5000000.0,9669521.0,10182050.0,,0
grand isle,94.0,"Drama,Romance",0,5.1,235.0,5000000.0,0.0,5444.0,,0
